start,1524494822441,map_ui,zsoftco ztrack 0.42
point,1524494817999,48.199332,16.356680,221.704853,16.000000,0.000000,0.000000
point,1524494821000,48.199322,16.356692,222.393023,12.000000,0.000000,0.000000
point,1524494822000,48.199314,16.356703,223.050135,12.000000,0.000000,0.000000
point,1524494823000,48.199309,16.356717,223.144419,12.000000,0.000000,0.000000
point,1524494826000,48.199309,16.356734,223.539923,12.000000,0.000000,0.000000
point,1524494829000,48.199298,16.356744,224.988184,16.000000,0.000000,0.000000
point,1524494853000,48.199303,16.356764,232.001877,12.000000,0.000000,0.000000
point,1524494860000,48.199308,16.356783,232.640670,16.000000,0.000000,0.000000
point,1524494861000,48.199314,16.356794,233.474177,16.000000,0.000000,0.000000
point,1524494862000,48.199324,16.356819,233.533273,16.000000,0.000000,0.000000
point,1524494863000,48.199331,16.356844,234.439739,16.000000,0.000000,0.000000
point,1524494864000,48.199347,16.356868,234.101927,16.000000,0.000000,0.000000
point,1524494865000,48.199365,16.356884,233.502258,16.000000,0.000000,0.000000
point,1524494866000,48.199386,16.356908,233.378976,12.000000,0.000000,0.000000
point,1524494867000,48.199411,16.356926,232.995280,12.000000,0.000000,0.000000
point,1524494868000,48.199442,16.356978,233.375740,12.000000,0.000000,0.000000
point,1524494869000,48.199490,16.357015,233.801364,12.000000,0.000000,0.000000
point,1524494870000,48.199529,16.357091,233.199058,12.000000,0.000000,0.000000
point,1524494871000,48.199567,16.357141,232.704934,12.000000,5.441178,32.574345
point,1524494872000,48.199603,16.357199,233.250356,12.000000,5.924230,34.378925
point,1524494873000,48.199644,16.357261,233.755627,12.000000,6.079232,32.767139
point,1524494874000,48.199689,16.357311,233.158396,12.000000,5.817630,32.564243
point,1524494875000,48.199726,16.357358,232.703288,12.000000,5.639903,35.805416
point,1524494876000,48.199766,16.357406,231.958697,12.000000,5.278972,36.355270
point,1524494877000,48.199795,16.357441,231.659728,12.000000,4.570752,32.019661
point,1524494878000,48.199819,16.357466,231.335769,12.000000,3.828451,22.297340
point,1524494879000,48.199843,16.357484,231.872765,12.000000,3.419941,29.008514
point,1524494880000,48.199866,16.357505,230.371421,8.000000,3.158852,31.270927
point,1524494881000,48.199884,16.357526,230.725443,8.000000,3.025443,28.624273
point,1524494882000,48.199912,16.357555,231.114707,8.000000,2.997941,5.643158
point,1524494883000,48.199949,16.357567,231.636369,8.000000,3.065525,30.933285
point,1524494884000,48.199982,16.357614,232.735867,8.000000,3.231945,24.610374
point,1524494885000,48.200026,16.357651,232.529297,8.000000,3.423725,37.196651
point,1524494886000,48.200063,16.357706,232.456486,8.000000,3.703379,32.402752
point,1524494887000,48.200119,16.357763,232.938272,8.000000,4.091925,37.140545
point,1524494888000,48.200174,16.357840,232.247755,8.000000,4.514877,34.975376
point,1524494889000,48.200237,16.357916,232.193443,8.000000,6.869033,34.621265
point,1524494890000,48.200299,16.357990,232.313338,8.000000,7.836708,34.307384
point,1524494891000,48.200360,16.358059,231.279850,12.000000,8.335526,39.081036
point,1524494892000,48.200418,16.358137,230.800968,12.000000,8.269205,27.617880
point,1524494893000,48.200479,16.358192,230.574975,12.000000,8.137206,25.843885
point,1524494894000,48.200544,16.358240,230.735438,12.000000,8.163651,18.960278
point,1524494895000,48.200602,16.358279,230.024654,12.000000,7.402394,26.649830
point,1524494896000,48.200641,16.358319,227.128771,12.000000,5.693466,31.568151
point,1524494897000,48.200660,16.358344,225.064039,12.000000,3.769085,48.474407
point,1524494898000,48.200661,16.358372,222.134629,12.000000,2.522050,82.794655
point,1524494899000,48.200659,16.358404,220.066553,12.000000,2.831782,75.758530
point,1524494900000,48.200650,16.358465,220.332045,12.000000,3.502645,112.588600
point,1524494901000,48.200619,16.358547,220.357678,12.000000,5.233502,129.432022
point,1524494902000,48.200576,16.358630,219.499429,12.000000,6.039938,131.321228
point,1524494903000,48.200532,16.358704,219.857998,12.000000,6.527356,142.308380
point,1524494904000,48.200480,16.358764,223.568663,12.000000,6.992175,135.739197
point,1524494905000,48.200429,16.358854,222.907547,12.000000,7.310061,134.238754
point,1524494906000,48.200384,16.358931,222.416437,12.000000,6.883847,121.881409
point,1524494907000,48.200355,16.359001,222.136758,12.000000,6.004295,117.935577
point,1524494908000,48.200338,16.359053,221.797313,12.000000,4.547059,119.464813
point,1524494910000,48.200332,16.359085,222.876340,12.000000,1.503455,79.990799
point,1524494911000,48.200351,16.359149,222.960570,12.000000,3.363668,29.738272
point,1524494912000,48.200400,16.359191,222.906314,12.000000,4.615860,28.746599
point,1524494913000,48.200445,16.359230,222.881795,12.000000,4.558605,28.519337
point,1524494914000,48.200482,16.359257,222.574451,12.000000,4.197807,20.566727
point,1524494915000,48.200508,16.359278,222.722580,8.000000,3.180477,21.469391
point,1524494916000,48.200522,16.359297,222.052217,8.000000,2.251146,27.354609
point,1524494933000,48.200535,16.359371,222.140487,8.000000,0.846339,35.961414
point,1524494934000,48.200551,16.359395,222.350553,8.000000,2.117868,35.124462
point,1524494935000,48.200573,16.359433,222.067310,8.000000,3.129797,44.288197
point,1524494936000,48.200596,16.359471,222.330156,8.000000,3.230599,36.021152
point,1524494937000,48.200618,16.359504,222.244216,8.000000,3.305767,33.421154
point,1524494938000,48.200643,16.359540,222.655798,12.000000,3.780192,31.183331
point,1524494939000,48.200674,16.359575,222.816370,12.000000,4.051284,25.010426
point,1524494940000,48.200708,16.359603,222.492761,12.000000,4.144389,20.494314
point,1524494941000,48.200739,16.359630,222.222556,12.000000,4.081439,23.360197
point,1524494942000,48.200761,16.359676,218.263071,8.000000,2.856054,45.532623
point,1524494943000,48.200772,16.359712,218.391438,8.000000,3.422438,30.130560
point,1524494944000,48.200794,16.359747,217.820940,8.000000,3.325833,57.104977
point,1524494945000,48.200799,16.359778,217.410498,12.000000,2.647540,80.913063
point,1524494946000,48.200794,16.359827,216.654254,12.000000,3.562881,122.195580
point,1524494947000,48.200754,16.359888,219.923575,12.000000,4.511855,119.979706
point,1524494948000,48.200723,16.359965,218.017337,12.000000,5.030701,122.838272
point,1524494949000,48.200687,16.360037,217.034201,8.000000,5.481190,127.034348
point,1524494950000,48.200653,16.360106,216.738136,8.000000,5.248783,113.753479
point,1524494951000,48.200624,16.360178,216.693248,8.000000,4.762638,118.252937
point,1524494952000,48.200598,16.360230,216.379383,8.000000,4.054008,114.716850
point,1524494953000,48.200575,16.360275,217.122912,8.000000,3.696069,109.103195
point,1524494954000,48.200566,16.360318,216.208431,8.000000,3.380505,70.629860
point,1524494955000,48.200577,16.360363,215.353472,8.000000,3.564198,55.040855
point,1524494956000,48.200596,16.360406,217.923455,8.000000,4.340936,62.086952
point,1524494957000,48.200622,16.360470,217.381420,8.000000,5.382545,26.626184
point,1524494958000,48.200684,16.360518,217.829592,8.000000,7.308581,48.853466
point,1524494959000,48.200735,16.360606,217.337948,8.000000,8.004683,56.816498
point,1524494960000,48.200784,16.360700,217.504863,8.000000,8.229776,54.959705
point,1524494961000,48.200830,16.360795,217.265955,8.000000,8.468545,54.903595
point,1524494962000,48.200878,16.360898,217.183041,8.000000,8.798300,54.602261
point,1524494963000,48.200930,16.360996,217.109560,8.000000,8.941357,53.426014
point,1524494964000,48.200981,16.361095,216.508736,8.000000,9.008534,54.613880
point,1524494965000,48.201027,16.361180,214.864417,12.000000,8.588479,50.547230
point,1524494966000,48.201072,16.361257,213.263238,12.000000,8.158974,51.265434
point,1524494967000,48.201116,16.361351,214.066682,12.000000,8.040028,52.194309
point,1524494968000,48.201159,16.361464,216.220026,12.000000,8.245560,66.944725
point,1524494969000,48.201181,16.361574,216.388110,8.000000,7.632892,61.548473
point,1524494970000,48.201205,16.361640,216.907448,8.000000,6.092981,50.603359
point,1524494971000,48.201222,16.361680,215.938068,8.000000,4.789423,77.273491
